image_id,filename,source,source_url,download_date,image_type,width,height,format,file_size_kb,color_space,source_metadata,md5_hash,is_duplicate,duplicate_of,analysis_notes
LOCAL_15506_PIXABAY_8578207,PIXABAY_8578207.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8578207.jpg,2026-05-27T02:05:16.064277,real,1280,851,JPEG,167.13,RGB,"{'original_filename': 'PIXABAY_8578207.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8578207.jpg', 'file_size_bytes': 171141}",fdce7430334e5ca0e1dffabfda4f38d9,False,,Existing image - metadata generated
LOCAL_15507_PIXABAY_8578832,PIXABAY_8578832.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8578832.jpg,2026-05-27T00:12:21.876439,real,943,1280,JPEG,239.62,RGB,"{'original_filename': 'PIXABAY_8578832.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8578832.jpg', 'file_size_bytes': 245366}",d9dc8a063f7642284bb15080b518fc29,False,,Existing image - metadata generated
LOCAL_15508_PIXABAY_8579309,PIXABAY_8579309.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8579309.jpg,2026-05-27T02:36:59.311571,real,1280,853,JPEG,640.7,RGB,"{'original_filename': 'PIXABAY_8579309.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8579309.jpg', 'file_size_bytes': 656074}",82c86d8cca220693ce6e8543257f7620,False,,Existing image - metadata generated
LOCAL_15509_PIXABAY_8579496,PIXABAY_8579496.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8579496.jpg,2026-05-27T02:00:11.986538,real,853,1280,JPEG,196.89,RGB,"{'original_filename': 'PIXABAY_8579496.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8579496.jpg', 'file_size_bytes': 201612}",611e9263b5e7b2b646e7d8c511ae3768,False,,Existing image - metadata generated
LOCAL_15510_PIXABAY_8581483,PIXABAY_8581483.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8581483.jpg,2026-05-27T02:04:37.818440,real,1280,960,JPEG,178.73,RGB,"{'original_filename': 'PIXABAY_8581483.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8581483.jpg', 'file_size_bytes': 183017}",9c35bca730b3f0f852ea7a5fad3bf7fe,False,,Existing image - metadata generated
LOCAL_15511_PIXABAY_8582703,PIXABAY_8582703.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8582703.jpg,2026-05-27T01:36:29.285228,real,1280,914,JPEG,234.7,RGB,"{'original_filename': 'PIXABAY_8582703.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8582703.jpg', 'file_size_bytes': 240334}",18ed42ac02b74966694a30d6814cc9a8,False,,Existing image - metadata generated
LOCAL_15512_PIXABAY_8584311,PIXABAY_8584311.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8584311.jpg,2026-05-27T02:32:33.639147,real,1280,862,JPEG,599.07,RGB,"{'original_filename': 'PIXABAY_8584311.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8584311.jpg', 'file_size_bytes': 613451}",cf815966a5983f5f583fe42e4611ab05,False,,Existing image - metadata generated
LOCAL_15513_PIXABAY_858580,PIXABAY_858580.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_858580.jpg,2026-05-27T00:51:59.231597,real,1280,853,JPEG,272.44,RGB,"{'original_filename': 'PIXABAY_858580.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_858580.jpg', 'file_size_bytes': 278979}",34c60531ee2d72fae2532402533f9ae2,False,,Existing image - metadata generated
LOCAL_15514_PIXABAY_858759,PIXABAY_858759.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_858759.jpg,2026-05-27T01:03:12.918052,real,1280,854,JPEG,192.23,RGB,"{'original_filename': 'PIXABAY_858759.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_858759.jpg', 'file_size_bytes': 196847}",b0c7453268a019e29561fe5c6a6041f0,False,,Existing image - metadata generated
LOCAL_15515_PIXABAY_8587802,PIXABAY_8587802.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8587802.jpg,2026-05-27T01:14:34.321144,real,1280,959,JPEG,417.79,RGB,"{'original_filename': 'PIXABAY_8587802.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8587802.jpg', 'file_size_bytes': 427814}",126581c39341dbe728da298ec3990a2b,False,,Existing image - metadata generated
LOCAL_15516_PIXABAY_8587897,PIXABAY_8587897.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8587897.jpg,2026-05-27T01:33:03.608566,real,1280,850,JPEG,403.11,RGB,"{'original_filename': 'PIXABAY_8587897.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8587897.jpg', 'file_size_bytes': 412780}",06ff56e5e01563077e136130dde8e7f7,False,,Existing image - metadata generated
LOCAL_15517_PIXABAY_8589487,PIXABAY_8589487.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8589487.jpg,2026-05-27T02:10:07.177919,real,1280,800,JPEG,322.37,RGB,"{'original_filename': 'PIXABAY_8589487.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8589487.jpg', 'file_size_bytes': 330107}",3203cc7fb00559f12b953aa137122d8e,False,,Existing image - metadata generated
LOCAL_15518_PIXABAY_8592629,PIXABAY_8592629.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8592629.jpg,2026-05-27T02:58:22.189046,real,1280,853,JPEG,71.25,RGB,"{'original_filename': 'PIXABAY_8592629.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8592629.jpg', 'file_size_bytes': 72959}",e0198922f25081b553cc4251410ddff2,False,,Existing image - metadata generated
LOCAL_15519_PIXABAY_8592681,PIXABAY_8592681.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8592681.jpg,2026-05-27T02:06:50.808818,real,1280,905,JPEG,179.58,RGB,"{'original_filename': 'PIXABAY_8592681.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8592681.jpg', 'file_size_bytes': 183895}",89275969e486c31de2a734485dc9aaca,False,,Existing image - metadata generated
LOCAL_15520_PIXABAY_8592682,PIXABAY_8592682.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8592682.jpg,2026-05-27T02:07:37.396810,real,1280,905,JPEG,352.04,RGB,"{'original_filename': 'PIXABAY_8592682.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8592682.jpg', 'file_size_bytes': 360490}",6e7d9caaccc5af0f799921e98c912d50,False,,Existing image - metadata generated
LOCAL_15521_PIXABAY_8592826,PIXABAY_8592826.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8592826.jpg,2026-05-27T00:26:59.294799,real,1280,853,JPEG,593.83,RGB,"{'original_filename': 'PIXABAY_8592826.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8592826.jpg', 'file_size_bytes': 608086}",b15f40f653fc33eb64917b4b6600226b,False,,Existing image - metadata generated
LOCAL_15522_PIXABAY_8592899,PIXABAY_8592899.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8592899.jpg,2026-05-27T02:37:42.668866,real,1280,818,JPEG,488.56,RGB,"{'original_filename': 'PIXABAY_8592899.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8592899.jpg', 'file_size_bytes': 500287}",d2c2d4e17a908760e831af7f90cd28a6,False,,Existing image - metadata generated
LOCAL_15523_PIXABAY_8592902,PIXABAY_8592902.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8592902.jpg,2026-05-27T02:36:47.478089,real,1280,831,JPEG,215.79,RGB,"{'original_filename': 'PIXABAY_8592902.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8592902.jpg', 'file_size_bytes': 220965}",7ca73a4243e569a8b643b54743ef7e2a,False,,Existing image - metadata generated
LOCAL_15524_PIXABAY_8593487,PIXABAY_8593487.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8593487.jpg,2026-05-27T02:03:25.749023,real,1280,854,JPEG,128.9,RGB,"{'original_filename': 'PIXABAY_8593487.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8593487.jpg', 'file_size_bytes': 131998}",0aa05a5764a8e39a5e291903ea8eb5d5,False,,Existing image - metadata generated
LOCAL_15525_PIXABAY_8593725,PIXABAY_8593725.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8593725.jpg,2026-05-27T00:24:26.434795,real,1280,853,JPEG,296.67,RGB,"{'original_filename': 'PIXABAY_8593725.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8593725.jpg', 'file_size_bytes': 303795}",48db66316651f1097aa5b8d5999ed256,False,,Existing image - metadata generated
LOCAL_15526_PIXABAY_8594718,PIXABAY_8594718.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8594718.jpg,2026-05-27T02:08:40.219170,real,1280,960,JPEG,305.25,RGB,"{'original_filename': 'PIXABAY_8594718.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8594718.jpg', 'file_size_bytes': 312580}",04a5bf61fe038afa46b814847a4be0e8,False,,Existing image - metadata generated
LOCAL_15527_PIXABAY_8596047,PIXABAY_8596047.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8596047.jpg,2026-05-27T01:39:24.586848,real,1280,922,JPEG,285.74,RGB,"{'original_filename': 'PIXABAY_8596047.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8596047.jpg', 'file_size_bytes': 292599}",b1fdc6fcba2f575df3ea386fa59dd859,False,,Existing image - metadata generated
LOCAL_15528_PIXABAY_8598886,PIXABAY_8598886.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8598886.jpg,2026-05-27T02:31:17.822337,real,1280,854,JPEG,531.73,RGB,"{'original_filename': 'PIXABAY_8598886.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8598886.jpg', 'file_size_bytes': 544490}",f3cac381f0a0313f9af58ed117e1cfaa,False,,Existing image - metadata generated
LOCAL_15529_PIXABAY_8600329,PIXABAY_8600329.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8600329.jpg,2026-05-27T02:51:12.379256,real,1280,853,JPEG,155.19,RGB,"{'original_filename': 'PIXABAY_8600329.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8600329.jpg', 'file_size_bytes': 158918}",2ac06ea2bd0a68c26ec080cfa85b6b5e,False,,Existing image - metadata generated
LOCAL_15530_PIXABAY_8600417,PIXABAY_8600417.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8600417.jpg,2026-05-27T02:02:22.755070,real,1280,853,JPEG,387.7,RGB,"{'original_filename': 'PIXABAY_8600417.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8600417.jpg', 'file_size_bytes': 397004}",484acba689b43102afbd263ad8009c95,False,,Existing image - metadata generated
LOCAL_15531_PIXABAY_8602437,PIXABAY_8602437.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8602437.jpg,2026-05-27T01:05:31.855980,real,1280,960,JPEG,286.12,RGB,"{'original_filename': 'PIXABAY_8602437.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8602437.jpg', 'file_size_bytes': 292992}",961e9f96e5c09fbeea2f656011ef8da6,False,,Existing image - metadata generated
LOCAL_15532_PIXABAY_8604810,PIXABAY_8604810.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8604810.jpg,2026-05-27T02:00:31.095239,real,1280,853,JPEG,192.04,RGB,"{'original_filename': 'PIXABAY_8604810.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8604810.jpg', 'file_size_bytes': 196654}",f8447edcb00430eab93033ebff3f8fb8,False,,Existing image - metadata generated
LOCAL_15533_PIXABAY_8609287,PIXABAY_8609287.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8609287.jpg,2026-05-27T01:59:58.352979,real,1280,851,JPEG,207.69,RGB,"{'original_filename': 'PIXABAY_8609287.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8609287.jpg', 'file_size_bytes': 212670}",6ef3347247addb9947065b20435374d0,False,,Existing image - metadata generated
LOCAL_15534_PIXABAY_8612635,PIXABAY_8612635.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8612635.jpg,2026-05-27T02:36:28.401577,real,1280,853,JPEG,176.18,RGB,"{'original_filename': 'PIXABAY_8612635.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8612635.jpg', 'file_size_bytes': 180407}",8abca5b818817fb2892174bc64b0898a,False,,Existing image - metadata generated
LOCAL_15535_PIXABAY_8614314,PIXABAY_8614314.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8614314.jpg,2026-05-27T02:54:53.460629,real,1280,852,JPEG,256.63,RGB,"{'original_filename': 'PIXABAY_8614314.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8614314.jpg', 'file_size_bytes': 262785}",a87098866e86e6e90c4b56e0ceee4050,False,,Existing image - metadata generated
LOCAL_15536_PIXABAY_8614629,PIXABAY_8614629.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8614629.jpg,2026-05-27T00:13:22.737113,real,853,1280,JPEG,141.0,RGB,"{'original_filename': 'PIXABAY_8614629.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8614629.jpg', 'file_size_bytes': 144386}",20c83a5fa273c9ab21b7320796590260,False,,Existing image - metadata generated
LOCAL_15537_PIXABAY_861655,PIXABAY_861655.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_861655.jpg,2026-05-27T00:59:37.791329,real,1280,854,JPEG,282.29,RGB,"{'original_filename': 'PIXABAY_861655.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_861655.jpg', 'file_size_bytes': 289070}",837f89879fac7bf11aa8a2ffb64eee9c,False,,Existing image - metadata generated
LOCAL_15538_PIXABAY_8618301,PIXABAY_8618301.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8618301.jpg,2026-05-27T02:48:55.755942,real,1280,851,JPEG,194.61,RGB,"{'original_filename': 'PIXABAY_8618301.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8618301.jpg', 'file_size_bytes': 199285}",17309cdfaa37798b57040cb4cb13ee56,False,,Existing image - metadata generated
LOCAL_15539_PIXABAY_8618904,PIXABAY_8618904.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8618904.jpg,2026-05-27T02:04:27.885231,real,853,1280,JPEG,111.7,RGB,"{'original_filename': 'PIXABAY_8618904.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8618904.jpg', 'file_size_bytes': 114378}",53b08dfc504dbec9c6c4e07b89bc4273,False,,Existing image - metadata generated
LOCAL_15540_PIXABAY_8619411,PIXABAY_8619411.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8619411.jpg,2026-05-27T02:03:41.284607,real,1280,853,JPEG,162.29,RGB,"{'original_filename': 'PIXABAY_8619411.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8619411.jpg', 'file_size_bytes': 166187}",35c104767b0e712787148bfca12f6b3e,False,,Existing image - metadata generated
LOCAL_15541_PIXABAY_8621170,PIXABAY_8621170.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8621170.jpg,2026-05-27T02:14:22.225108,real,1280,854,JPEG,211.52,RGB,"{'original_filename': 'PIXABAY_8621170.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8621170.jpg', 'file_size_bytes': 216600}",fc65339b53003844d8bb21dc08851371,False,,Existing image - metadata generated
LOCAL_15542_PIXABAY_8621202,PIXABAY_8621202.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8621202.jpg,2026-05-27T01:05:16.458998,real,1280,848,JPEG,307.24,RGB,"{'original_filename': 'PIXABAY_8621202.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8621202.jpg', 'file_size_bytes': 314616}",2c89e4ac9f06eb533b98f7733f8b82d8,False,,Existing image - metadata generated
LOCAL_15543_PIXABAY_8621836,PIXABAY_8621836.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8621836.jpg,2026-05-27T02:07:51.597550,real,1280,854,JPEG,161.44,RGB,"{'original_filename': 'PIXABAY_8621836.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8621836.jpg', 'file_size_bytes': 165310}",f9b6429da9ab81f5408ea256c6c404d2,False,,Existing image - metadata generated
LOCAL_15544_PIXABAY_8622063,PIXABAY_8622063.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8622063.jpg,2026-05-27T02:06:24.672539,real,1280,853,JPEG,309.58,RGB,"{'original_filename': 'PIXABAY_8622063.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8622063.jpg', 'file_size_bytes': 317008}",79248d3d4494fb0ccc95345f43aed058,False,,Existing image - metadata generated
LOCAL_15545_PIXABAY_8626959,PIXABAY_8626959.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8626959.jpg,2026-05-27T02:30:50.422468,real,1280,855,JPEG,428.17,RGB,"{'original_filename': 'PIXABAY_8626959.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8626959.jpg', 'file_size_bytes': 438442}",c40cecf31377d29030cdc50b06abef01,False,,Existing image - metadata generated
LOCAL_15546_PIXABAY_8627419,PIXABAY_8627419.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8627419.jpg,2026-05-27T01:54:37.939537,real,1280,855,JPEG,265.94,RGB,"{'original_filename': 'PIXABAY_8627419.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8627419.jpg', 'file_size_bytes': 272321}",1a2defc2c183dcf6d6be6a7c042cb521,False,,Existing image - metadata generated
LOCAL_15547_PIXABAY_862870,PIXABAY_862870.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_862870.jpg,2026-05-27T02:57:00.359860,real,1280,720,JPEG,196.73,RGB,"{'original_filename': 'PIXABAY_862870.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_862870.jpg', 'file_size_bytes': 201453}",060ee6ec4d25a14b462f5cccfcfa7f14,False,,Existing image - metadata generated
LOCAL_15548_PIXABAY_8629045,PIXABAY_8629045.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8629045.jpg,2026-05-27T02:04:44.833357,real,1280,854,JPEG,126.01,RGB,"{'original_filename': 'PIXABAY_8629045.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8629045.jpg', 'file_size_bytes': 129034}",39232ffeeb3f3600ac3fc9d62e1bb888,False,,Existing image - metadata generated
LOCAL_15549_PIXABAY_86328,PIXABAY_86328.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_86328.jpg,2026-05-27T00:43:13.057379,real,1280,853,JPEG,222.83,RGB,"{'original_filename': 'PIXABAY_86328.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_86328.jpg', 'file_size_bytes': 228181}",0472d1c6747bd9f9e4552cfddcb54f75,False,,Existing image - metadata generated
LOCAL_15550_PIXABAY_86329,PIXABAY_86329.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_86329.jpg,2026-05-27T00:44:34.279991,real,1280,853,JPEG,290.79,RGB,"{'original_filename': 'PIXABAY_86329.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_86329.jpg', 'file_size_bytes': 297766}",36c4219756e6897b416d64afae9d8bd1,False,,Existing image - metadata generated
LOCAL_15551_PIXABAY_863456,PIXABAY_863456.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_863456.jpg,2026-05-27T02:58:05.419159,real,1280,853,JPEG,125.47,RGB,"{'original_filename': 'PIXABAY_863456.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_863456.jpg', 'file_size_bytes': 128484}",be74cdd13c32bcdbb08bf924df287d5a,False,,Existing image - metadata generated
LOCAL_15552_PIXABAY_863819,PIXABAY_863819.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_863819.jpg,2026-05-27T02:22:29.229167,real,1280,853,JPEG,764.6,RGB,"{'original_filename': 'PIXABAY_863819.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_863819.jpg', 'file_size_bytes': 782952}",030d529a793ca13a091c7238c05cbc45,False,,Existing image - metadata generated
LOCAL_15553_PIXABAY_863820,PIXABAY_863820.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_863820.jpg,2026-05-27T02:24:13.677958,real,1280,853,JPEG,758.86,RGB,"{'original_filename': 'PIXABAY_863820.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_863820.jpg', 'file_size_bytes': 777071}",3fcf992b81f796e80feecc0ab398f5df,False,,Existing image - metadata generated
LOCAL_15554_PIXABAY_8645982,PIXABAY_8645982.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8645982.jpg,2026-05-27T01:43:12.022808,real,1280,874,JPEG,333.53,RGB,"{'original_filename': 'PIXABAY_8645982.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8645982.jpg', 'file_size_bytes': 341535}",0b10c5fd542a1b30b347fef23b08ff3a,False,,Existing image - metadata generated
LOCAL_15555_PIXABAY_864804,PIXABAY_864804.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_864804.jpg,2026-05-27T00:49:28.136366,real,1280,854,JPEG,170.3,RGB,"{'original_filename': 'PIXABAY_864804.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_864804.jpg', 'file_size_bytes': 174385}",72daeac487c7fd657a335b491377069f,False,,Existing image - metadata generated
LOCAL_15556_PIXABAY_8650151,PIXABAY_8650151.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8650151.jpg,2026-05-27T02:55:35.573005,real,1038,1280,JPEG,258.44,RGB,"{'original_filename': 'PIXABAY_8650151.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8650151.jpg', 'file_size_bytes': 264639}",98bdfa7f59166de0273b68ce9723472d,False,,Existing image - metadata generated
LOCAL_15557_PIXABAY_865091,PIXABAY_865091.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_865091.jpg,2026-05-27T00:20:55.335960,real,1280,853,JPEG,148.52,RGB,"{'original_filename': 'PIXABAY_865091.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_865091.jpg', 'file_size_bytes': 152087}",5f23c451f31fdd2b5013884170f58420,False,,Existing image - metadata generated
LOCAL_15558_PIXABAY_8650941,PIXABAY_8650941.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8650941.jpg,2026-05-27T02:09:05.883418,real,1280,853,JPEG,474.33,RGB,"{'original_filename': 'PIXABAY_8650941.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8650941.jpg', 'file_size_bytes': 485713}",3ee30dec495a4476b50bec603f5b7a22,False,,Existing image - metadata generated
